osm_id,matrix_index
249805910,1828
249805911,1829
249805913,1830
249820010,1831
249820012,1832
249820013,1833
250068870,1834
250875919,1835
251707125,1836
251707128,1837
251707129,1838
251716145,1839
251716286,1840
251716287,1841
251716547,1842
251717155,1843
251718173,1844
251718174,1845
251718275,1846
251718276,1847
251718401,1848
251718403,1849
251718412,1850
251753075,1851
251753077,1852
252638881,1853
252638884,1854
252638885,1855
252685593,1856
253837355,1857
253837374,1858
253837378,1859
253837393,1860
253837401,1861
253837410,1862
253837414,1863
253855794,1864
253877610,1865
253877726,1866
253877730,1867
253877731,1868
253877953,1869
255196631,1870
255196633,1871
255196642,1872
256838187,1873
256838191,1874
257388915,1875
258360047,1876
258360048,1877
258642477,1878
258642479,1879
258642488,1880
258642495,1881
258642499,1882
258642591,1883
258642621,1884
258642631,1885
258642635,1886
258642639,1887
258642643,1888
258642651,1889
258642665,1890
258642671,1891
258642683,1892
258642685,1893
258642687,1894
258642691,1895
258642701,1896
258642707,1897
258642715,1898
258642748,1899
258642754,1900
258642763,1901
258642772,1902
258642774,1903
258642781,1904
258642786,1905
258642800,1906
258642807,1907
258642815,1908
258642818,1909
258642822,1910
258642837,1911
258642857,1912
258642876,1913
258642900,1914
258642903,1915
258642914,1916
258642916,1917
258642921,1918
258642923,1919
258642925,1920
258642938,1921
258642941,1922
258642972,1923
258642980,1924
258642984,1925
258642987,1926
258643003,1927
258643016,1928
258643030,1929
258643039,1930
258643041,1931
258643046,1932
258643061,1933
258643069,1934
258643078,1935
258643080,1936
258643093,1937
258643104,1938
258643117,1939
258643119,1940
258643125,1941
258643130,1942
258643160,1943
258643162,1944
258913605,1945
258913606,1946
258913607,1947
258913609,1948
258913612,1949
258913614,1950
258913618,1951
258913619,1952
258913621,1953
258913627,1954
258913633,1955
258913634,1956
258913635,1957
258913637,1958
258913639,1959
258913641,1960
258913642,1961
258916374,1962
258916390,1963
261599369,1964
261599370,1965
261599377,1966
261599381,1967
261599386,1968
261599387,1969
261599396,1970
261599410,1971
261599414,1972
261599416,1973
261599418,1974
261599420,1975
261599430,1976
261599431,1977
261599437,1978
261599462,1979
261615139,1980
261615140,1981
261615142,1982
261615166,1983
261615194,1984
261615562,1985
261615563,1986
261615566,1987
261615569,1988
261615578,1989
261615579,1990
261615658,1991
261617372,1992
261617374,1993
261617375,1994
261617376,1995
261617381,1996
262154399,1997
262154411,1998
262154414,1999
262275530,2000
262288049,2001
262288052,2002
262463290,2003
262463299,2004
262463812,2005
262463815,2006
262464369,2007
262464373,2008
262464374,2009
262464386,2010
262464388,2011
262464478,2012
262464479,2013
262464481,2014
262464487,2015
262464488,2016
262464491,2017
262464497,2018
262464498,2019
262464501,2020
262464502,2021
262464504,2022
262464505,2023
262464625,2024
262464696,2025
262464740,2026
262464742,2027
262464789,2028
262465873,2029
262465972,2030
262466249,2031
262466250,2032
262466340,2033
262466456,2034
263436377,2035
263436379,2036
263436380,2037
263437906,2038
263440071,2039
263440073,2040
263440076,2041
263440079,2042
263440081,2043
263440083,2044
263712642,2045
263712644,2046
264200416,2047
264200419,2048
264490942,2049
264490943,2050
264490944,2051
264490945,2052
264490946,2053
264490947,2054
264490948,2055
264490949,2056
264490952,2057
264491205,2058
264491206,2059
264491208,2060
264491209,2061
264499116,2062
264499626,2063
264499627,2064
264499631,2065
264499634,2066
264857419,2067
264857420,2068
264857422,2069
264857427,2070
264857432,2071
264857434,2072
264858187,2073
264858194,2074
264858198,2075
264858200,2076
265512485,2077
265512632,2078
265519140,2079
265520208,2080
265585935,2081
265586348,2082
265587632,2083
265587926,2084
265588009,2085
265588737,2086
265588738,2087
265589112,2088
265589244,2089
