u,v,key,stadtradeln_abs,nextbike_abs,stadtradeln_norm,nextbike_norm,diff_norm,geometry
1696739011,1696739019,0,9.0,0.0,1.1867780268839508e-06,0.0,1.1867780268839508e-06,"LINESTRING (464037.6727835265 5479728.140816021, 464041.19164518465 5479731.063877471, 464105.3974388842 5479784.396332986)"
1696739019,314974039,0,125.0,0.0,1.6483028151165983e-05,0.0,1.6483028151165983e-05,"LINESTRING (464105.3974388842 5479784.396332986, 464108.30726715096 5479780.652729879, 464127.6631592062 5479754.654327495, 464144.92055130645 5479731.249113689, 464148.31046806806 5479726.679660364)"
1696739019,1696739136,0,236.0,0.0,3.1119957149401375e-05,0.0,3.1119957149401375e-05,"LINESTRING (464105.3974388842 5479784.396332986, 464076.4657059817 5479825.088887975, 464066.806281042 5479838.115847925)"
1696739136,314974049,0,2.0,0.0,2.637284504186557e-07,0.0,2.637284504186557e-07,"LINESTRING (464066.806281042 5479838.115847925, 463989.6303942738 5479773.662551277, 463986.2279682353 5479770.816580029)"
1696739136,1696739019,0,0.0,352.0,0.0,3.631395602070432e-05,-3.631395602070432e-05,"LINESTRING (464066.806281042 5479838.115847925, 464076.4657059817 5479825.088887975, 464105.3974388842 5479784.396332986)"
1696739136,7202850020,0,0.0,352.0,0.0,3.631395602070432e-05,-3.631395602070432e-05,"LINESTRING (464066.806281042 5479838.115847925, 464040.66878496547 5479872.842166996)"
1696774543,314974018,0,31.0,352.0,4.0877909814891635e-06,3.631395602070432e-05,-3.2226165039215156e-05,"LINESTRING (464112.87677694 5480102.239943647, 464134.19361568755 5480013.157067002)"
1696774543,1696774564,0,381.0,0.0,5.024026980475392e-05,0.0,5.024026980475392e-05,"LINESTRING (464112.87677694 5480102.239943647, 464088.21351533214 5480115.309906232, 464064.8826712166 5480128.260035237, 464056.7903705563 5480131.626413222, 464051.86065946345 5480133.359894413)"
1696774546,2289090239,0,117.0,0.0,1.542811434949136e-05,0.0,1.542811434949136e-05,"LINESTRING (464003.42192472075 5480107.229586317, 463995.54930946475 5480103.256820482)"
1696774564,314973987,0,851.0,232.0,0.00011221645565313801,2.39341982863733e-05,8.82822573667647e-05,"LINESTRING (464051.86065946345 5480133.359894413, 464044.8437449763 5480139.398615059, 464027.99997883773 5480153.840461089, 464022.3834546199 5480157.991068799, 464005.2399589915 5480168.7104786625, 463948.8334873079 5480202.10261398, 463916.281250902 5480221.740519152, 463882.87659206707 5480241.717795345, 463855.0239650836 5480258.745646567, 463825.2781541677 5480276.497726869, 463813.4208263983 5480283.436012598, 463808.1740923163 5480286.494843482)"
1696774564,1696774543,0,1143.0,352.0,0.00015072080941426174,3.631395602070432e-05,0.00011440685339355742,"LINESTRING (464051.86065946345 5480133.359894413, 464056.7903705563 5480131.626413222, 464064.8826712166 5480128.260035237, 464088.21351533214 5480115.309906232, 464112.87677694 5480102.239943647)"
1696774564,1696774546,0,234.0,0.0,3.085622869898272e-05,0.0,3.085622869898272e-05,"LINESTRING (464051.86065946345 5480133.359894413, 464044.129716376 5480127.785155136, 464003.42192472075 5480107.229586317)"
1696774605,1317464413,0,2.0,0.0,2.637284504186557e-07,0.0,2.637284504186557e-07,"LINESTRING (464035.05704036565 5480211.106540805, 464039.9806023947 5480209.550969613, 464055.9387670897 5480202.575069821, 464068.79472098965 5480197.587489191)"
1696805897,2958414909,0,325.0,0.0,4.2855873193031555e-05,0.0,4.2855873193031555e-05,"LINESTRING (464116.1258585193 5479996.888039874, 464111.06844678655 5479992.440778129, 464046.3889217472 5479935.008897397)"
1696805897,11991575503,0,165.0,0.0,2.1757597159539098e-05,0.0,2.1757597159539098e-05,"LINESTRING (464116.1258585193 5479996.888039874, 464127.26239203603 5480006.909886861)"
1696836638,1740838324,0,9.0,0.0,1.1867780268839508e-06,0.0,1.1867780268839508e-06,"LINESTRING (464283.59368743387 5480321.721185387, 464246.23047129426 5480330.292970935)"
1696836638,11038736975,0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (464283.59368743387 5480321.721185387, 464288.8219791526 5480381.167519413)"
1696836654,1740838376,0,66.0,0.0,8.70303886381564e-06,0.0,8.70303886381564e-06,"LINESTRING (464293.7290156523 5480436.924834864, 464213.3383610913 5480452.871582245, 464204.5657397072 5480449.6493155)"
1696836654,8871086304,0,9.0,0.0,1.1867780268839508e-06,0.0,1.1867780268839508e-06,"LINESTRING (464293.7290156523 5480436.924834864, 464342.9923367181 5480432.455957569)"
1696836654,11039493967,0,8.0,0.0,1.0549138016746228e-06,0.0,1.0549138016746228e-06,"LINESTRING (464293.7290156523 5480436.924834864, 464294.6450005941 5480462.890160034, 464294.8518424245 5480466.8245291)"
1696837730,297885327,0,6.0,0.0,7.911853512559672e-07,0.0,7.911853512559672e-07,"LINESTRING (464437.6556911862 5480314.178381425, 464446.4467860244 5480413.692622378, 464444.5932123098 5480420.531053489)"
1697326918,517829677,0,381.0,0.0,5.024026980475392e-05,0.0,5.024026980475392e-05,"LINESTRING (468420.90788272925 5479353.319382412, 468392.6689049128 5479331.7919849325, 468358.4439398918 5479303.917815366, 468352.2114500841 5479298.761932638, 468328.8933429603 5479273.715379745, 468298.184783841 5479233.825144844, 468287.4010402139 5479222.336397931)"
1697326918,1695776590,0,269.0,0.0,3.547147658130919e-05,0.0,3.547147658130919e-05,"LINESTRING (468420.90788272925 5479353.319382412, 468438.2724547618 5479365.1594820265, 468439.13085469225 5479365.743762808)"
1699928443,368290985,0,23.0,0.0,3.032877179814541e-06,0.0,3.032877179814541e-06,"LINESTRING (467665.2799226061 5484398.354496533, 467630.03662793 5484395.517280832)"
1699928451,368290989,0,1.0,0.0,1.3186422520932785e-07,0.0,1.3186422520932785e-07,"LINESTRING (467668.03126206505 5484322.714554576, 467635.35504479497 5484335.3270139275)"
1699928451,7073786272,0,2.0,0.0,2.637284504186557e-07,0.0,2.637284504186557e-07,"LINESTRING (467668.03126206505 5484322.714554576, 467705.91587631975 5484308.181414118, 467754.3863149656 5484290.239466622, 467762.760504183 5484287.477204764)"
1699928482,1699928443,0,23.0,0.0,3.032877179814541e-06,0.0,3.032877179814541e-06,"LINESTRING (467683.56840411585 5484399.913770176, 467665.2799226061 5484398.354496533)"
1701414439,304336804,0,479.0,0.0,6.316296387526804e-05,0.0,6.316296387526804e-05,"LINESTRING (468244.8687824857 5478826.380343512, 468256.41346252157 5478805.300717371, 468258.67546692217 5478797.994335504)"
1701414439,306523159,0,86.0,0.0,1.1340323368002197e-05,0.0,1.1340323368002197e-05,"LINESTRING (468244.8687824857 5478826.380343512, 468224.9786947595 5478818.013153893, 468176.62242843956 5478795.781185169)"
1703206046,1703206065,0,670.0,0.0,8.834903089024967e-05,0.0,8.834903089024967e-05,"LINESTRING (463835.72134519427 5485899.636098674, 463862.68048953713 5485883.23619729, 463872.67260519083 5485900.291625829, 463872.0236936464 5485906.121739148, 463885.9037636078 5485929.966735417, 463887.22138251195 5485932.214952346, 463867.18978150777 5485943.343366763)"
1703206046,1703206065,1,212.0,0.0,2.7955215744377508e-05,0.0,2.7955215744377508e-05,"LINESTRING (463835.72134519427 5485899.636098674, 463844.4726719389 5485915.109839987, 463850.4191519348 5485916.89374668, 463852.6841174414 5485917.934932792, 463867.18978150777 5485943.343366763)"
1703206050,1703206046,0,443.0,0.0,5.841585176773224e-05,0.0,5.841585176773224e-05,"LINESTRING (463829.3603881972 5485889.927850074, 463835.72134519427 5485899.636098674)"
1703206050,1703206068,0,3.0,0.0,3.955926756279836e-07,0.0,3.955926756279836e-07,"LINESTRING (463829.3603881972 5485889.927850074, 463825.53532664216 5485883.916178964)"
1703206065,1703206046,0,212.0,0.0,2.7955215744377508e-05,0.0,2.7955215744377508e-05,"LINESTRING (463867.18978150777 5485943.343366763, 463852.6841174414 5485917.934932792, 463850.4191519348 5485916.89374668, 463844.4726719389 5485915.109839987, 463835.72134519427 5485899.636098674)"
1703206065,1703206046,1,13.0,0.0,1.7142349277212623e-06,0.0,1.7142349277212623e-06,"LINESTRING (463867.18978150777 5485943.343366763, 463887.22138251195 5485932.214952346, 463885.9037636078 5485929.966735417, 463872.0236936464 5485906.121739148, 463872.67260519083 5485900.291625829, 463862.68048953713 5485883.23619729, 463835.72134519427 5485899.636098674)"
1703206075,155311509,0,1.0,0.0,1.3186422520932785e-07,0.0,1.3186422520932785e-07,"LINESTRING (463898.6812387777 5485939.243419641, 463873.54372536443 5485954.196855569)"
1703206075,4038495756,0,220.0,0.0,2.901012954605213e-05,0.0,2.901012954605213e-05,"LINESTRING (463898.6812387777 5485939.243419641, 463891.2889162414 5485926.773558107)"
1703206075,4284959574,0,1.0,0.0,1.3186422520932785e-07,0.0,1.3186422520932785e-07,"LINESTRING (463898.6812387777 5485939.243419641, 463907.8520651226 5485933.946128349)"
1703513620,2374211865,0,15.0,0.0,1.977963378139918e-06,0.0,1.977963378139918e-06,"LINESTRING (460823.67014163657 5488927.854578981, 460848.1604308007 5488936.606277273, 460895.85344773706 5488954.141483392, 460960.6206624706 5488970.176030668, 461013.7078350551 5488975.410345074, 461407.8612755366 5488997.774117886, 461432.4869224689 5488999.267366521)"
1703513622,1703518483,0,75.0,0.0,9.88981689069959e-06,0.0,9.88981689069959e-06,"LINESTRING (460703.4160958055 5489116.59457165, 460712.8634950741 5489113.702406475, 460718.8110786656 5489111.958430792, 460800.89792021434 5489115.58066146, 460815.622348855 5488974.519515458)"
1703513629,1703513631,0,76.0,0.0,1.0021681115908918e-05,0.0,1.0021681115908918e-05,"LINESTRING (460817.76593777176 5488951.745360208, 460821.14987503085 5488935.4774837885)"
1703513631,1703513620,0,499.0,0.0,6.58002483794546e-05,0.0,6.58002483794546e-05,"LINESTRING (460821.14987503085 5488935.4774837885, 460823.67014163657 5488927.854578981)"
1703518479,1703518477,0,2.0,0.0,2.637284504186557e-07,0.0,2.637284504186557e-07,"LINESTRING (460729.3373055482 5488964.779005332, 460734.56755335303 5488914.687639267)"
1703518479,8839348375,0,2.0,0.0,2.637284504186557e-07,0.0,2.637284504186557e-07,"LINESTRING (460729.3373055482 5488964.779005332, 460665.86782976304 5488958.277150518)"
1703518481,1509252954,0,381.0,0.0,5.024026980475392e-05,0.0,5.024026980475392e-05,"LINESTRING (460734.46609424194 5488903.6258695675, 460723.555020953 5488899.201725367, 460710.05798669707 5488896.286083644, 460694.17692894617 5488890.786048151, 460687.93237200554 5488886.495066762, 460674.0877171089 5488880.524547514)"
1703518481,1703518477,0,1.0,0.0,1.3186422520932785e-07,0.0,1.3186422520932785e-07,"LINESTRING (460734.46609424194 5488903.6258695675, 460734.56755335303 5488914.687639267)"
1703518483,1703513622,0,75.0,0.0,9.88981689069959e-06,0.0,9.88981689069959e-06,"LINESTRING (460815.622348855 5488974.519515458, 460800.89792021434 5489115.58066146, 460718.8110786656 5489111.958430792, 460712.8634950741 5489113.702406475, 460703.4160958055 5489116.59457165)"
1703532023,1703518479,0,2.0,0.0,2.637284504186557e-07,0.0,2.637284504186557e-07,"LINESTRING (460746.4510141006 5488966.7124659, 460729.3373055482 5488964.779005332)"
1703532023,1703532051,0,2.0,0.0,2.637284504186557e-07,0.0,2.637284504186557e-07,"LINESTRING (460746.4510141006 5488966.7124659, 460764.122133355 5488968.708672479)"
1703532027,1703532093,0,24.0,0.0,3.1647414050238687e-06,0.0,3.1647414050238687e-06,"LINESTRING (460770.55456099927 5488916.763080052, 460773.6116175435 5488909.358646511)"
1703532032,1703532046,0,1.0,0.0,1.3186422520932785e-07,0.0,1.3186422520932785e-07,"LINESTRING (460782.69816732017 5488970.809600254, 460799.3195104626 5488972.680063792)"
1703532032,1703532051,0,1.0,0.0,1.3186422520932785e-07,0.0,1.3186422520932785e-07,"LINESTRING (460782.69816732017 5488970.809600254, 460764.122133355 5488968.708672479)"
1703532046,1703532061,0,1.0,0.0,1.3186422520932785e-07,0.0,1.3186422520932785e-07,"LINESTRING (460799.3195104626 5488972.680063792, 460801.4635123135 5488949.97260693)"
1703532061,1703513629,0,1.0,0.0,1.3186422520932785e-07,0.0,1.3186422520932785e-07,"LINESTRING (460801.4635123135 5488949.97260693, 460817.76593777176 5488951.745360208)"
1703532087,1703532027,0,1.0,0.0,1.3186422520932785e-07,0.0,1.3186422520932785e-07,"LINESTRING (460769.01870837004 5488927.480865784, 460770.55456099927 5488916.763080052)"
1703532087,1703532098,0,1.0,0.0,1.3186422520932785e-07,0.0,1.3186422520932785e-07,"LINESTRING (460769.01870837004 5488927.480865784, 460751.02432066674 5488920.795137066)"
1703532093,1342896157,0,75.0,0.0,9.88981689069959e-06,0.0,9.88981689069959e-06,"LINESTRING (460773.6116175435 5488909.358646511, 460802.624693046 5488920.356773911)"
1703532093,1703532027,0,155.0,0.0,2.043895490744582e-05,0.0,2.043895490744582e-05,"LINESTRING (460773.6116175435 5488909.358646511, 460770.55456099927 5488916.763080052)"
1703532098,1703518477,0,1.0,0.0,1.3186422520932785e-07,0.0,1.3186422520932785e-07,"LINESTRING (460751.02432066674 5488920.795137066, 460734.56755335303 5488914.687639267)"
1703578189,1703578191,0,145.0,0.0,1.912031265535254e-05,0.0,1.912031265535254e-05,"LINESTRING (460205.9659611689 5488700.776617545, 460218.90328932117 5488705.196050623)"
1703578189,1703591782,0,3.0,0.0,3.955926756279836e-07,0.0,3.955926756279836e-07,"LINESTRING (460205.9659611689 5488700.776617545, 460212.5927492108 5488693.935040601)"
1703578191,419750726,0,146.0,0.0,1.925217688056187e-05,0.0,1.925217688056187e-05,"LINESTRING (460218.90328932117 5488705.196050623, 460211.4670153525 5488713.121989891)"
1703578191,1703578193,0,6.0,0.0,7.911853512559672e-07,0.0,7.911853512559672e-07,"LINESTRING (460218.90328932117 5488705.196050623, 460227.72815095965 5488708.122365707)"
1703578192,603269273,0,45.0,0.0,5.933890134419754e-06,0.0,5.933890134419754e-06,"LINESTRING (460194.12507907674 5488696.92734218, 460190.8721618544 5488703.177255905)"
1703578192,1703578189,0,18.0,0.0,2.3735560537679016e-06,0.0,2.3735560537679016e-06,"LINESTRING (460194.12507907674 5488696.92734218, 460205.9659611689 5488700.776617545)"
1703578192,1703595668,0,38.0,0.0,5.010840557954459e-06,0.0,5.010840557954459e-06,"LINESTRING (460194.12507907674 5488696.92734218, 460197.4209167619 5488690.610408263)"
1703578193,419750727,0,71.0,0.0,9.362359989862279e-06,0.0,9.362359989862279e-06,"LINESTRING (460227.72815095965 5488708.122365707, 460220.46652478265 5488716.191552497)"
1703578193,1703589326,0,68.0,0.0,8.966767314234295e-06,0.0,8.966767314234295e-06,"LINESTRING (460227.72815095965 5488708.122365707, 460232.2774167538 5488703.063763188)"
1703578193,1703595681,0,3.0,0.0,3.955926756279836e-07,0.0,3.955926756279836e-07,"LINESTRING (460227.72815095965 5488708.122365707, 460238.6574173399 5488711.956132918)"
1703589325,603286103,0,441.0,0.0,5.815212331731359e-05,0.0,5.815212331731359e-05,"LINESTRING (460241.2771525338 5488700.218528989, 460245.001019336 5488695.05478218, 460272.6803903603 5488667.691284675, 460299.1922354089 5488630.963886586, 460311.32750683243 5488619.612806165, 460327.3547502394 5488606.287734733)"
1703589325,1703595674,0,8.0,0.0,1.0549138016746228e-06,0.0,1.0549138016746228e-06,"LINESTRING (460241.2771525338 5488700.218528989, 460236.30471448565 5488701.811366082)"
1703589325,1764622536,0,110.0,0.0,1.4505064773026065e-05,0.0,1.4505064773026065e-05,"LINESTRING (460241.2771525338 5488700.218528989, 460241.94778801437 5488703.893724438, 460242.88233442913 5488706.066049803, 460244.147099477 5488707.891303641, 460246.6626690207 5488709.629600771, 460256.88077695307 5488713.157288635, 460259.5210504697 5488712.159628914, 460262.174642292 5488711.995730828, 460285.8930218377 5488720.772789808, 460289.28289758606 5488723.371942612, 460291.5805342027 5488725.979061133, 460302.0680791973 5488729.760584884)"
1703589326,1703591781,0,41.0,0.0,5.406433233582442e-06,0.0,5.406433233582442e-06,"LINESTRING (460232.2774167538 5488703.063763188, 460224.47335687734 5488699.262773311)"
1703589326,1703595674,0,91.0,0.0,1.1999644494048836e-05,0.0,1.1999644494048836e-05,"LINESTRING (460232.2774167538 5488703.063763188, 460236.30471448565 5488701.811366082)"
1703591780,603269275,0,47.0,0.0,6.1976185848384096e-06,0.0,6.1976185848384096e-06,"LINESTRING (460204.8367743826 5488690.778577165, 460308.2369683588 5488589.605348261)"
1703591782,81497925,0,9.0,0.0,1.1867780268839508e-06,0.0,1.1867780268839508e-06,"LINESTRING (460212.5927492108 5488693.935040601, 460216.4857174175 5488690.1375651015, 460297.99498954124 5488610.615377151, 460612.648881434 5488305.740862324, 460640.83091373986 5488278.331193024, 460687.45656920376 5488232.288040323)"
1703591782,1703591780,0,31.0,0.0,4.0877909814891635e-06,0.0,4.0877909814891635e-06,"LINESTRING (460212.5927492108 5488693.935040601, 460204.8367743826 5488690.778577165)"
1703591782,1703591781,0,38.0,0.0,5.010840557954459e-06,0.0,5.010840557954459e-06,"LINESTRING (460212.5927492108 5488693.935040601, 460224.47335687734 5488699.262773311)"
1703595666,1703628430,0,84.0,0.0,1.1076594917583541e-05,0.0,1.1076594917583541e-05,"LINESTRING (460178.7318754963 5488709.8256910285, 460177.763104369 5488717.815572243, 460174.88829992636 5488722.350543509, 460156.99968047225 5488744.161687235)"
1703595666,13277603302,0,18.0,0.0,2.3735560537679016e-06,0.0,2.3735560537679016e-06,"LINESTRING (460178.7318754963 5488709.8256910285, 460176.3745147105 5488703.016413444, 460171.19458655716 5488697.995556549, 460167.3742122377 5488695.888821567)"
